Bang_Con;Cot_KhoaNgoai;Bang_Cha;Cot_KhoaChinh;CONSTRAINT_NAME
CX_DNPLTXMAN;LAN_TL;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;MA_DV;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;MA_HQ;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;MA_LH;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;NAMDK;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;SOTK;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;LAN_TL;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;MA_DV;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;MA_HQ;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;MA_LH;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;NAMDK;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;SOTK;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;LAN_TL;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;MA_DV;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;MA_HQ;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;MA_LH;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;NAMDK;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;SOTK;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;LAN_TL;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;MA_DV;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;MA_HQ;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;MA_LH;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;NAMDK;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLTXMAN;SOTK;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLTXMAN_CX_DDSTKNFIFO
CX_DNPLXGC;LAN_TL;CX_DDSTKNFIFO;LAN_TL;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_DV;CX_DDSTKNFIFO;LAN_TL;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_HQ;CX_DDSTKNFIFO;LAN_TL;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_LH;CX_DDSTKNFIFO;LAN_TL;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;NAMDK;CX_DDSTKNFIFO;LAN_TL;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;SOTK;CX_DDSTKNFIFO;LAN_TL;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_HQX;CX_DDSTKXFIFO;SOTKX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_LHX;CX_DDSTKXFIFO;SOTKX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;NAMDKX;CX_DDSTKXFIFO;SOTKX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;SOTKX;CX_DDSTKXFIFO;SOTKX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;LAN_TL;CX_DDSTKXFIFO;SOTKX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_DV;CX_DDSTKXFIFO;SOTKX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_HQ;CX_DDSTKXFIFO;SOTKX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;NAMDKX;CX_DDSTKXFIFO;NAMDKX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;SOTKX;CX_DDSTKXFIFO;NAMDKX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;LAN_TL;CX_DDSTKXFIFO;NAMDKX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_DV;CX_DDSTKXFIFO;NAMDKX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_HQ;CX_DDSTKXFIFO;NAMDKX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_HQX;CX_DDSTKXFIFO;NAMDKX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;SOTKX;CX_DDSTKXFIFO;MA_LHX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;LAN_TL;CX_DDSTKXFIFO;MA_LHX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_DV;CX_DDSTKXFIFO;MA_LHX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_HQ;CX_DDSTKXFIFO;MA_LHX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_HQX;CX_DDSTKXFIFO;MA_LHX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_LHX;CX_DDSTKXFIFO;NAMDKX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;LAN_TL;CX_DDSTKXFIFO;MA_HQX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_DV;CX_DDSTKXFIFO;MA_HQX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_HQ;CX_DDSTKXFIFO;MA_HQX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_HQX;CX_DDSTKXFIFO;MA_HQX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_LHX;CX_DDSTKXFIFO;MA_LHX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;NAMDKX;CX_DDSTKXFIFO;MA_LHX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_DV;CX_DDSTKXFIFO;MA_HQ;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_HQ;CX_DDSTKXFIFO;MA_HQ;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_HQX;CX_DDSTKXFIFO;MA_HQ;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_LHX;CX_DDSTKXFIFO;MA_HQX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;NAMDKX;CX_DDSTKXFIFO;MA_HQX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;SOTKX;CX_DDSTKXFIFO;MA_HQX;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_HQ;CX_DDSTKXFIFO;MA_DV;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_HQX;CX_DDSTKXFIFO;MA_DV;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_LHX;CX_DDSTKXFIFO;MA_HQ;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;NAMDKX;CX_DDSTKXFIFO;MA_HQ;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;SOTKX;CX_DDSTKXFIFO;MA_HQ;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;LAN_TL;CX_DDSTKXFIFO;MA_HQ;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_HQX;CX_DDSTKXFIFO;LAN_TL;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_LHX;CX_DDSTKXFIFO;MA_DV;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;NAMDKX;CX_DDSTKXFIFO;MA_DV;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;SOTKX;CX_DDSTKXFIFO;MA_DV;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;LAN_TL;CX_DDSTKXFIFO;MA_DV;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_DV;CX_DDSTKXFIFO;MA_DV;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_LHX;CX_DDSTKXFIFO;LAN_TL;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;NAMDKX;CX_DDSTKXFIFO;LAN_TL;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;SOTKX;CX_DDSTKXFIFO;LAN_TL;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;LAN_TL;CX_DDSTKXFIFO;LAN_TL;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_DV;CX_DDSTKXFIFO;LAN_TL;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;MA_HQ;CX_DDSTKXFIFO;LAN_TL;FK_CX_DNPLXGC_CX_DDSTKXFIFO
CX_DNPLXGC;LAN_TL;CX_DDSTKNFIFO;SOTK;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_DV;CX_DDSTKNFIFO;SOTK;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_HQ;CX_DDSTKNFIFO;SOTK;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_LH;CX_DDSTKNFIFO;SOTK;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;NAMDK;CX_DDSTKNFIFO;SOTK;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;SOTK;CX_DDSTKNFIFO;SOTK;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;LAN_TL;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_DV;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_HQ;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_LH;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;NAMDK;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;SOTK;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;LAN_TL;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_DV;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_HQ;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_LH;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;NAMDK;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;SOTK;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;LAN_TL;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_DV;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_HQ;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_LH;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;NAMDK;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;SOTK;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;LAN_TL;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_DV;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_HQ;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;MA_LH;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;NAMDK;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXGC;SOTK;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLXGC_CX_DDSTKNFIFO
CX_DNPLXHMAN;LAN_TL;CX_DDSTKNFIFO;LAN_TL;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_DV;CX_DDSTKNFIFO;LAN_TL;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_HQ;CX_DDSTKNFIFO;LAN_TL;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_LH;CX_DDSTKNFIFO;LAN_TL;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;NAMDK;CX_DDSTKNFIFO;LAN_TL;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;SOTK;CX_DDSTKNFIFO;LAN_TL;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;LAN_TL;CX_DDSTKNFIFO;SOTK;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_DV;CX_DDSTKNFIFO;SOTK;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_HQ;CX_DDSTKNFIFO;SOTK;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_LH;CX_DDSTKNFIFO;SOTK;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;NAMDK;CX_DDSTKNFIFO;SOTK;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;SOTK;CX_DDSTKNFIFO;SOTK;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;LAN_TL;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_DV;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_HQ;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_LH;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;NAMDK;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;SOTK;CX_DDSTKNFIFO;NAMDK;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;LAN_TL;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_DV;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_HQ;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_LH;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;NAMDK;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;SOTK;CX_DDSTKNFIFO;MA_LH;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;LAN_TL;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_DV;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_HQ;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_LH;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;NAMDK;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;SOTK;CX_DDSTKNFIFO;MA_HQ;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;LAN_TL;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_DV;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_HQ;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;MA_LH;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;NAMDK;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
CX_DNPLXHMAN;SOTK;CX_DDSTKNFIFO;MA_DV;FK_CX_DNPLXHMAN_CX_DDSTKNFIFO
D_VAF511;D_IBAID;D_IBA;D_IBAID;FK_D_VAF511_D_IBA
D_VAF511_Chitiet;D_VAF511ID;D_VAF511;D_VAF511ID;FK_D_VAF511_Chitiet_D_VAF511
D_VAF805;D_IASID;D_IAS;D_IASID;FK_D_VAF805_D_IAS
D_VAF806;D_IASID;D_IAS;D_IASID;FK_D_VAF806_D_IAS
D_VAF806_Chitiet;D_VAF806ID;D_VAF806;D_VAF806ID;FK_D_VAF806_Chitiet_D_VAF806
D_VAF807;D_IASID;D_IAS;D_IASID;FK_D_VAF807_D_IAS
D_VAF808;D_IASID;D_IAS;D_IASID;FK_D_VAF808_D_IAS
DCHITIETNT;LAN_TL;DDSTKNFIFO;LAN_TL;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_DV;DDSTKNFIFO;LAN_TL;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_HQ;DDSTKNFIFO;LAN_TL;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_LH;DDSTKNFIFO;LAN_TL;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;NAMDK;DDSTKNFIFO;LAN_TL;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;SOTK;DDSTKNFIFO;LAN_TL;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;LAN_TL;DDSTKNFIFO;SOTK;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_DV;DDSTKNFIFO;SOTK;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_HQ;DDSTKNFIFO;SOTK;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_LH;DDSTKNFIFO;SOTK;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;NAMDK;DDSTKNFIFO;SOTK;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;SOTK;DDSTKNFIFO;SOTK;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;LAN_TL;DDSTKNFIFO;NAMDK;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_DV;DDSTKNFIFO;NAMDK;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_HQ;DDSTKNFIFO;NAMDK;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_LH;DDSTKNFIFO;NAMDK;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;NAMDK;DDSTKNFIFO;NAMDK;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;SOTK;DDSTKNFIFO;NAMDK;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;LAN_TL;DDSTKNFIFO;MA_LH;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_DV;DDSTKNFIFO;MA_LH;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_HQ;DDSTKNFIFO;MA_LH;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_LH;DDSTKNFIFO;MA_LH;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;NAMDK;DDSTKNFIFO;MA_LH;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;SOTK;DDSTKNFIFO;MA_LH;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;LAN_TL;DDSTKNFIFO;MA_HQ;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_DV;DDSTKNFIFO;MA_HQ;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_HQ;DDSTKNFIFO;MA_HQ;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_LH;DDSTKNFIFO;MA_HQ;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;NAMDK;DDSTKNFIFO;MA_HQ;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;SOTK;DDSTKNFIFO;MA_HQ;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;LAN_TL;DDSTKNFIFO;MA_DV;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_DV;DDSTKNFIFO;MA_DV;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_HQ;DDSTKNFIFO;MA_DV;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;MA_LH;DDSTKNFIFO;MA_DV;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;NAMDK;DDSTKNFIFO;MA_DV;FK_DCHITIETNT_DDSTKNFIFO
DCHITIETNT;SOTK;DDSTKNFIFO;MA_DV;FK_DCHITIETNT_DDSTKNFIFO
DChungThuGD_CHI_TIET;DChungThuGDID;DChungThuGD;DChungThuGDID;FK_DChungThuGD_CHI_TIET_DChungThuGD
DCO_CHI_TIET;DCOID;DCO;DCOID;FK_DCO_CHI_TIET_DCO
DCO_CHI_TIET;_DHangMDDKID;DHANGMDDK;_DHangMDDKID;FK_DCO_CHI_TIET_DHANGMDDK
DCO_HANG;DCOID;DCO;DCOID;FK_DCO_HANG_DCO
DCO_NOP;_DToKhaiMDID;DTOKHAIMD;_DToKhaiMDID;FK_DCO_NOP_DTOKHAIMD
DCO_NOP_CO;DCOID;DCO;DCOID;FK_DCO_NOP_CO_DCO
DCO_NOP_CO;DCO_NOPID;DCO_NOP;DCO_NOPID;FK_DCO_NOP_CO_DCO_NOP
DCUONGCHE_TK;DCUONGCHEID;DCUONGCHE;DCUONGCHEID;FK_DCUONGCHE_TK_DCUONGCHE
DDINHMUC;DINHMUC_TTID;DDINHMUC_TT;DINHMUC_TTID;FK_DDINHMUC_DDINHMUC_TT
DDINHMUC_SUA;SP_DM_SUAID;SP_DM_SUA;SP_DM_SUAID;FK_DDINHMUC_SUA_SP_DM_SUA
DDSTKNFIFO;LAN_TL;DLANTHANHLY;LAN_TL;FK_DDSTKNFIFO_DLANTHANHLY
DDSTKNFIFO;MA_DV;DLANTHANHLY;LAN_TL;FK_DDSTKNFIFO_DLANTHANHLY
DDSTKNFIFO;MA_HQ;DLANTHANHLY;LAN_TL;FK_DDSTKNFIFO_DLANTHANHLY
DDSTKNFIFO;LAN_TL;DLANTHANHLY;MA_DV;FK_DDSTKNFIFO_DLANTHANHLY
DDSTKNFIFO;MA_DV;DLANTHANHLY;MA_DV;FK_DDSTKNFIFO_DLANTHANHLY
DDSTKNFIFO;MA_HQ;DLANTHANHLY;MA_DV;FK_DDSTKNFIFO_DLANTHANHLY
DDSTKNFIFO;LAN_TL;DLANTHANHLY;MA_HQ;FK_DDSTKNFIFO_DLANTHANHLY
DDSTKNFIFO;MA_DV;DLANTHANHLY;MA_HQ;FK_DDSTKNFIFO_DLANTHANHLY
DDSTKNFIFO;MA_HQ;DLANTHANHLY;MA_HQ;FK_DDSTKNFIFO_DLANTHANHLY
DDSTKXFIFO;LAN_TL;DLANTHANHLY;LAN_TL;FK_DDSTKXFIFO_DLANTHANHLY
DDSTKXFIFO;MA_DV;DLANTHANHLY;LAN_TL;FK_DDSTKXFIFO_DLANTHANHLY
DDSTKXFIFO;MA_HQ;DLANTHANHLY;LAN_TL;FK_DDSTKXFIFO_DLANTHANHLY
DDSTKXFIFO;LAN_TL;DLANTHANHLY;MA_DV;FK_DDSTKXFIFO_DLANTHANHLY
DDSTKXFIFO;MA_DV;DLANTHANHLY;MA_DV;FK_DDSTKXFIFO_DLANTHANHLY
DDSTKXFIFO;MA_HQ;DLANTHANHLY;MA_DV;FK_DDSTKXFIFO_DLANTHANHLY
DDSTKXFIFO;LAN_TL;DLANTHANHLY;MA_HQ;FK_DDSTKXFIFO_DLANTHANHLY
DDSTKXFIFO;MA_DV;DLANTHANHLY;MA_HQ;FK_DDSTKXFIFO_DLANTHANHLY
DDSTKXFIFO;MA_HQ;DLANTHANHLY;MA_HQ;FK_DDSTKXFIFO_DLANTHANHLY
DGiayKiemTraCL_CHI_TIET;DGiayKiemTraCLID;DGiayKiemTraCL;DGiayKiemTraCLID;FK_DGiayKiemTraCL_CHI_TIET_DGiayKiemTraCL
DGiayNopTien_Chi_Tiet;DGiayNopTienID;DGiayNopTien;DGiayNopTienID;FK_DGiayNopTien_Chi_Tiet_DGiayNopTien
